COLEGIO_DEPA,ESPECIALIDAD,SEXO,INGRESO,egreso_postulacion,edad
CALLAO,INGENIERÍA ELECTRÓNICA,MASCULINO,NO,3,20
LIMA,INGENIERÍA MECATRÓNICA,MASCULINO,NO,3,20
JUNÍN,INGENIERÍA ELÉCTRICA,MASCULINO,NO,3,19
AREQUIPA,INGENIERÍA MECATRÓNICA,MASCULINO,NO,1,18
LIMA,FÍSICA,MASCULINO,NO,1,18
LIMA,INGENIERÍA CIVIL,MASCULINO,NO,1,17
LIMA,ARQUITECTURA,FEMENINO,NO,1,17
LIMA,INGENIERÍA DE SISTEMAS,MASCULINO,SI,3,19
LIMA,INGENIERÍA DE SISTEMAS,MASCULINO,SI,4,20
LIMA,FÍSICA,MASCULINO,NO,3,19
LIMA,INGENIERÍA ELECTRÓNICA,MASCULINO,NO,1,18
LIMA,ARQUITECTURA,FEMENINO,NO,2,18
LIMA,ARQUITECTURA,MASCULINO,NO,2,18
LIMA,INGENIERÍA AMBIENTAL,FEMENINO,SI,2,19
LIMA,INGENIERÍA DE SISTEMAS,MASCULINO,SI,4,19
ÁNCASH,INGENIERÍA MECATRÓNICA,MASCULINO,NO,1,17
LIMA,ARQUITECTURA,FEMENINO,NO,3,20
LIMA,INGENIERÍA ESTADÍSTICA,FEMENINO,SI,2,18
LIMA,INGENIERÍA CIVIL,FEMENINO,SI,6,23
LIMA,INGENIERÍA DE CIBERSEGURIDAD,MASCULINO,SI,1,18
LIMA,INGENIERÍA MECATRÓNICA,MASCULINO,NO,5,21
LIMA,INGENIERÍA ELÉCTRICA,MASCULINO,NO,3,20
LIMA,INGENIERÍA MECÁNICA-ELÉCTRICA,MASCULINO,SI,2,19
LIMA,INGENIERÍA DE SISTEMAS,MASCULINO,NO,2,19
LIMA,INGENIERÍA INDUSTRIAL,MASCULINO,NO,2,19
LIMA,INGENIERÍA MECÁNICA,MASCULINO,NO,1,17
LIMA,INGENIERÍA INDUSTRIAL,MASCULINO,NO,3,18
LIMA,INGENIERÍA DE MINAS,MASCULINO,NO,5,22
LIMA,INGENIERÍA CIVIL,FEMENINO,NO,2,18
LIMA,INGENIERÍA INDUSTRIAL,MASCULINO,NO,2,19
CALLAO,INGENIERÍA CIVIL,MASCULINO,NO,1,18
LIMA,ARQUITECTURA,MASCULINO,NO,3,19
LIMA,ARQUITECTURA,FEMENINO,NO,1,17
ÁNCASH,INGENIERÍA ELÉCTRICA,MASCULINO,SI,4,20
LIMA,INGENIERÍA DE CIBERSEGURIDAD,MASCULINO,NO,1,17
JUNÍN,INGENIERÍA MECÁNICA-ELÉCTRICA,FEMENINO,NO,1,18
PASCO,INGENIERÍA DE SISTEMAS,MASCULINO,NO,2,18
AMAZONAS,INGENIERÍA DE SISTEMAS,MASCULINO,SI,2,18
CUSCO,INGENIERÍA MECATRÓNICA,MASCULINO,NO,1,18
LIMA,INGENIERÍA CIVIL,FEMENINO,NO,2,18
LIMA,INGENIERÍA DE CIBERSEGURIDAD,MASCULINO,NO,1,17
LIMA,CIENCIA DE LA COMPUTACIÓN,MASCULINO,NO,2,19
LIMA,INGENIERÍA GEOLÓGICA,MASCULINO,SI,3,19
LIMA,INGENIERÍA CIVIL,MASCULINO,NO,1,18
LIMA,INGENIERÍA GEOLÓGICA,FEMENINO,NO,2,18
LIMA,INGENIERÍA MECATRÓNICA,MASCULINO,NO,23,39
LIMA,INGENIERÍA ECONÓMICA,MASCULINO,NO,2,19
LIMA,INGENIERÍA DE CIBERSEGURIDAD,MASCULINO,NO,3,19
LIMA,INGENIERÍA DE SISTEMAS,MASCULINO,NO,2,20
HUANCAVELICA,INGENIERÍA FÍSICA,MASCULINO,NO,5,21
LIMA,INGENIERÍA CIVIL,FEMENINO,NO,2,19
LIMA,INGENIERÍA ELECTRÓNICA,MASCULINO,NO,5,20
LIMA,ARQUITECTURA,FEMENINO,NO,1,17
LIMA,ARQUITECTURA,FEMENINO,NO,4,21
LIMA,INGENIERÍA CIVIL,MASCULINO,NO,3,20
LIMA,INGENIERÍA INDUSTRIAL,MASCULINO,NO,2,18
LIMA,INGENIERÍA DE SISTEMAS,FEMENINO,NO,4,20
LIMA,FÍSICA,MASCULINO,NO,1,17
LIMA,INGENIERÍA CIVIL,MASCULINO,NO,2,18
CALLAO,INGENIERÍA MECÁNICA,MASCULINO,SI,4,20
LIMA,INGENIERÍA MECÁNICA-ELÉCTRICA,MASCULINO,NO,1,17
LIMA,INGENIERÍA DE SISTEMAS,MASCULINO,NO,1,17
LIMA,INGENIERÍA CIVIL,FEMENINO,NO,2,19
ÁNCASH,INGENIERÍA MECÁNICA,MASCULINO,NO,2,18
LIMA,INGENIERÍA MECÁNICA,MASCULINO,NO,4,20
LIMA,INGENIERÍA MECÁNICA-ELÉCTRICA,MASCULINO,SI,3,19
LIMA,ARQUITECTURA,FEMENINO,NO,2,19
AMAZONAS,INGENIERÍA CIVIL,MASCULINO,NO,2,18
LIMA,INGENIERÍA MECATRÓNICA,MASCULINO,NO,1,18
LIMA,INGENIERÍA INDUSTRIAL,MASCULINO,NO,3,20
LIMA,INGENIERÍA ELÉCTRICA,MASCULINO,SI,7,23
LIMA,INGENIERÍA DE MINAS,MASCULINO,NO,2,19
LIMA,ARQUITECTURA,FEMENINO,NO,1,17
LAMBAYEQUE,INGENIERÍA MECÁNICA-ELÉCTRICA,MASCULINO,NO,1,17
LIMA,INGENIERÍA CIVIL,FEMENINO,NO,3,19
JUNÍN,INGENIERÍA CIVIL,MASCULINO,NO,3,20
LIMA,INGENIERÍA MECATRÓNICA,MASCULINO,SI,1,18
LIMA,INGENIERÍA DE SISTEMAS,MASCULINO,SI,4,20
CALLAO,INGENIERÍA INDUSTRIAL,MASCULINO,NO,2,18
LIMA,ARQUITECTURA,FEMENINO,NO,1,17
LIMA,INGENIERÍA CIVIL,MASCULINO,NO,1,17
LIMA,INGENIERÍA CIVIL,MASCULINO,NO,3,19
LIMA,INGENIERÍA ELECTRÓNICA,MASCULINO,NO,5,22
CALLAO,INGENIERÍA PETROQUÍMICA,MASCULINO,NO,1,17
LIMA,INGENIERÍA ELECTRÓNICA,MASCULINO,NO,2,19
LIMA,INGENIERÍA FÍSICA,MASCULINO,SI,4,20
ICA,INGENIERÍA MECÁNICA-ELÉCTRICA,MASCULINO,NO,1,17
LIMA,ARQUITECTURA,FEMENINO,NO,1,17
LIMA,INGENIERÍA INDUSTRIAL,MASCULINO,NO,17,34
LIMA,INGENIERÍA INDUSTRIAL,FEMENINO,NO,3,19
HUANCAVELICA,INGENIERÍA CIVIL,FEMENINO,NO,1,18
CALLAO,INGENIERÍA ECONÓMICA,MASCULINO,NO,4,20
CALLAO,ARQUITECTURA,MASCULINO,NO,8,25
ICA,INGENIERÍA DE SISTEMAS,MASCULINO,NO,1,17
LIMA,INGENIERÍA DE SISTEMAS,MASCULINO,NO,1,17
LIMA,INGENIERÍA DE SISTEMAS,MASCULINO,NO,1,17
LIMA,INGENIERÍA DE SISTEMAS,MASCULINO,NO,1,17
LIMA,INGENIERÍA DE SISTEMAS,MASCULINO,NO,1,17
LIMA,INGENIERÍA CIVIL,MASCULINO,NO,1,18
LIMA,INGENIERÍA MECÁNICA,MASCULINO,NO,1,18
LIMA,ARQUITECTURA,MASCULINO,NO,4,20
LIMA,INGENIERÍA ELÉCTRICA,MASCULINO,NO,3,20
LIMA,INGENIERÍA CIVIL,MASCULINO,NO,1,18
HUÁNUCO,INGENIERÍA AMBIENTAL,MASCULINO,SI,4,20
LIMA,INGENIERÍA AMBIENTAL,MASCULINO,NO,1,17
LIMA,INGENIERÍA DE SISTEMAS,FEMENINO,NO,3,19
LIMA,INGENIERÍA INDUSTRIAL,MASCULINO,NO,4,21
JUNÍN,INGENIERÍA MECATRÓNICA,MASCULINO,NO,2,18
LIMA,INGENIERÍA GEOLÓGICA,MASCULINO,NO,3,19
PUNO,INGENIERÍA DE MINAS,MASCULINO,NO,3,20
LIMA,INGENIERÍA GEOLÓGICA,FEMENINO,NO,4,19
LIMA,INGENIERÍA GEOLÓGICA,MASCULINO,SI,11,27
LIMA,INGENIERÍA DE MINAS,FEMENINO,NO,2,18
LIMA,INGENIERÍA GEOLÓGICA,MASCULINO,NO,2,18
LIMA,INGENIERÍA GEOLÓGICA,FEMENINO,NO,3,19
LIMA,INGENIERÍA GEOLÓGICA,FEMENINO,NO,2,18
LIMA,INGENIERÍA GEOLÓGICA,MASCULINO,NO,2,19
LIMA,INGENIERÍA METALÚRGICA,FEMENINO,NO,3,20
LIMA,INGENIERÍA CIVIL,MASCULINO,SI,3,18
LIMA,INGENIERÍA DE MINAS,MASCULINO,NO,2,18
LIMA,INGENIERÍA GEOLÓGICA,FEMENINO,NO,5,22
LIMA,INGENIERÍA DE MINAS,MASCULINO,NO,3,19
LIMA,INGENIERÍA DE MINAS,MASCULINO,NO,1,17
PASCO,INGENIERÍA GEOLÓGICA,FEMENINO,NO,1,17
LIMA,INGENIERÍA DE MINAS,MASCULINO,NO,4,22
UCAYALI,INGENIERÍA DE MINAS,MASCULINO,NO,3,19
LIMA,INGENIERÍA GEOLÓGICA,MASCULINO,NO,2,18
LIMA,INGENIERÍA CIVIL,MASCULINO,SI,3,19
LIMA,INGENIERÍA ELÉCTRICA,MASCULINO,NO,2,19
CAJAMARCA,INGENIERÍA CIVIL,MASCULINO,NO,1,17
LIMA,INGENIERÍA DE SISTEMAS,MASCULINO,NO,3,20
CALLAO,INGENIERÍA DE SISTEMAS,MASCULINO,NO,1,17
PASCO,INGENIERÍA INDUSTRIAL,FEMENINO,NO,1,18
LIMA,CIENCIA DE LA COMPUTACIÓN,MASCULINO,NO,2,19
LIMA,CIENCIA DE LA COMPUTACIÓN,MASCULINO,NO,2,18
ÁNCASH,ARQUITECTURA,MASCULINO,SI,2,19
LIMA,ARQUITECTURA,MASCULINO,NO,2,19
LIMA,INGENIERÍA CIVIL,MASCULINO,NO,5,21
LIMA,ARQUITECTURA,FEMENINO,NO,5,21
LIMA,ARQUITECTURA,FEMENINO,NO,3,19
LIMA,INGENIERÍA DE CIBERSEGURIDAD,MASCULINO,NO,2,18
LIMA,INGENIERÍA ESTADÍSTICA,MASCULINO,NO,1,18
LIMA,INGENIERÍA INDUSTRIAL,MASCULINO,NO,2,18
LIMA,INGENIERÍA INDUSTRIAL,MASCULINO,NO,3,21
LIMA,INGENIERÍA CIVIL,MASCULINO,NO,2,18
LIMA,INGENIERÍA CIVIL,MASCULINO,NO,4,20
LIMA,INGENIERÍA INDUSTRIAL,FEMENINO,SI,4,21
LIMA,CIENCIA DE LA COMPUTACIÓN,MASCULINO,SI,31,48
LIMA,INGENIERÍA MECÁNICA,MASCULINO,SI,4,20
LIMA,INGENIERÍA DE SISTEMAS,MASCULINO,SI,2,18
LIMA,INGENIERÍA MECÁNICA,MASCULINO,NO,3,19
LIMA,INGENIERÍA CIVIL,FEMENINO,NO,3,19
LIMA,INGENIERÍA MECÁNICA,MASCULINO,NO,4,20
LIMA,INGENIERÍA CIVIL,MASCULINO,NO,1,17
LIMA,INGENIERÍA CIVIL,MASCULINO,NO,3,19
LIMA,INGENIERÍA ELECTRÓNICA,MASCULINO,NO,1,17
LAMBAYEQUE,INGENIERÍA QUÍMICA,MASCULINO,SI,2,18
LIMA,ARQUITECTURA,MASCULINO,NO,8,24
CUSCO,INGENIERÍA MECATRÓNICA,MASCULINO,NO,3,19
LIMA,ARQUITECTURA,FEMENINO,NO,2,18
LIMA,INGENIERÍA MECATRÓNICA,MASCULINO,NO,1,18
LIMA,INGENIERÍA DE HIGIENE Y SEGURIDAD INDUSTRIAL,MASCULINO,NO,2,18
LIMA,INGENIERÍA DE SISTEMAS,MASCULINO,NO,2,19
LIMA,INGENIERÍA SANITARIA,FEMENINO,NO,2,19
HUANCAVELICA,INGENIERÍA CIVIL,MASCULINO,NO,1,18
LIMA,INGENIERÍA DE SISTEMAS,MASCULINO,NO,3,19
LIMA,INGENIERÍA MECATRÓNICA,MASCULINO,NO,1,17
LIMA,INGENIERÍA DE SISTEMAS,MASCULINO,NO,2,18
HUANCAVELICA,INGENIERÍA DE SISTEMAS,MASCULINO,SI,6,21
LIMA,INGENIERÍA CIVIL,MASCULINO,NO,2,18
LIMA,INGENIERÍA DE MINAS,MASCULINO,SI,3,19
LIMA,INGENIERÍA QUÍMICA,MASCULINO,SI,4,21
LIMA,INGENIERÍA AMBIENTAL,FEMENINO,NO,1,18
LIMA,INGENIERÍA DE MINAS,MASCULINO,NO,22,19
LIMA,INGENIERÍA ECONÓMICA,FEMENINO,NO,4,19
LIMA,INGENIERÍA CIVIL,FEMENINO,SI,2,18
LIMA,INGENIERÍA CIVIL,MASCULINO,NO,1,17
LIMA,INGENIERÍA INDUSTRIAL,MASCULINO,NO,1,17
LIMA,INGENIERÍA CIVIL,FEMENINO,NO,2,19
LIMA,INGENIERÍA MECATRÓNICA,MASCULINO,NO,2,19
LIMA,INGENIERÍA QUÍMICA,MASCULINO,NO,2,18
LIMA,INGENIERÍA MECÁNICA,MASCULINO,NO,2,18
LIMA,MATEMÁTICA,MASCULINO,NO,3,20
LIMA,INGENIERÍA CIVIL,MASCULINO,NO,1,18
LIMA,INGENIERÍA CIVIL,MASCULINO,NO,3,19
LIMA,INGENIERÍA AMBIENTAL,MASCULINO,SI,15,31
LIMA,ARQUITECTURA,MASCULINO,NO,3,19
LIMA,INGENIERÍA INDUSTRIAL,MASCULINO,NO,5,21
LIMA,INGENIERÍA ECONÓMICA,MASCULINO,NO,2,18
LIMA,INGENIERÍA CIVIL,MASCULINO,NO,2,18
LIMA,INGENIERÍA CIVIL,FEMENINO,NO,1,17
LIMA,INGENIERÍA CIVIL,MASCULINO,NO,1,17
LIMA,INGENIERÍA ELÉCTRICA,MASCULINO,NO,2,18
LIMA,INGENIERÍA INDUSTRIAL,MASCULINO,NO,1,17
LIMA,INGENIERÍA DE MINAS,MASCULINO,NO,3,19
LIMA,INGENIERÍA QUÍMICA,FEMENINO,NO,4,21
AYACUCHO,INGENIERÍA INDUSTRIAL,FEMENINO,NO,2,18
LIMA,INGENIERÍA MECÁNICA-ELÉCTRICA,MASCULINO,NO,2,18
LIMA,INGENIERÍA DE SISTEMAS,MASCULINO,NO,2,18
HUÁNUCO,INGENIERÍA CIVIL,MASCULINO,NO,7,24
JUNÍN,INGENIERÍA CIVIL,MASCULINO,NO,4,21
LIMA,FÍSICA,MASCULINO,SI,6,22
LIMA,ARQUITECTURA,FEMENINO,NO,2,18
LIMA,INGENIERÍA DE MINAS,MASCULINO,NO,1,17
ICA,INGENIERÍA MECATRÓNICA,MASCULINO,NO,1,17
SAN MARTÍN,INGENIERÍA CIVIL,MASCULINO,NO,0,17
LIMA,INGENIERÍA CIVIL,FEMENINO,NO,4,20
LIMA,INGENIERÍA CIVIL,MASCULINO,NO,2,18
LIMA,INGENIERÍA DE TELECOMUNICACIONES,MASCULINO,SI,3,19
LIMA,ARQUITECTURA,FEMENINO,NO,3,19
JUNÍN,ARQUITECTURA,FEMENINO,NO,4,20
LIMA,INGENIERÍA CIVIL,MASCULINO,SI,5,22
LIMA,INGENIERÍA CIVIL,FEMENINO,NO,2,18
LA LIBERTAD,INGENIERÍA CIVIL,MASCULINO,NO,6,23
LIMA,INGENIERÍA AMBIENTAL,FEMENINO,NO,4,21
LIMA,INGENIERÍA DE SISTEMAS,MASCULINO,NO,1,17
ICA,INGENIERÍA CIVIL,MASCULINO,NO,1,18
LIMA,INGENIERÍA ELECTRÓNICA,MASCULINO,SI,3,19
LIMA,INGENIERÍA MECATRÓNICA,MASCULINO,NO,1,17
CALLAO,INGENIERÍA CIVIL,MASCULINO,NO,3,19
LIMA,INGENIERÍA CIVIL,FEMENINO,NO,4,21
LIMA,FÍSICA,MASCULINO,SI,5,22
LAMBAYEQUE,INGENIERÍA CIVIL,MASCULINO,NO,1,17
LIMA,INGENIERÍA INDUSTRIAL,MASCULINO,NO,3,19
LIMA,ARQUITECTURA,FEMENINO,NO,2,18
LIMA,INGENIERÍA QUÍMICA,MASCULINO,SI,5,21
LAMBAYEQUE,FÍSICA,MASCULINO,NO,6,23
LIMA,INGENIERÍA MECATRÓNICA,MASCULINO,SI,2,18
LIMA,INGENIERÍA DE HIGIENE Y SEGURIDAD INDUSTRIAL,MASCULINO,NO,1,17
LIMA,INGENIERÍA ELECTRÓNICA,MASCULINO,NO,1,18
LIMA,INGENIERÍA DE SISTEMAS,MASCULINO,NO,1,18
LIMA,INGENIERÍA INDUSTRIAL,FEMENINO,NO,3,19
LAMBAYEQUE,INGENIERÍA DE SISTEMAS,MASCULINO,NO,2,19
LIMA,INGENIERÍA INDUSTRIAL,MASCULINO,SI,4,20
CALLAO,ARQUITECTURA,FEMENINO,NO,5,21
LIMA,INGENIERÍA DE SISTEMAS,MASCULINO,NO,4,20
LIMA,INGENIERÍA DE MINAS,MASCULINO,NO,6,22
LAMBAYEQUE,INGENIERÍA MECÁNICA,MASCULINO,NO,5,21
LIMA,INGENIERÍA AMBIENTAL,FEMENINO,NO,4,21
LIMA,INGENIERÍA DE MINAS,MASCULINO,NO,3,20
LIMA,INGENIERÍA DE SISTEMAS,MASCULINO,NO,2,18
LIMA,INGENIERÍA AMBIENTAL,MASCULINO,NO,3,20
LIMA,INGENIERÍA ECONÓMICA,MASCULINO,SI,3,19
LIMA,INGENIERÍA PETROQUÍMICA,MASCULINO,NO,3,20
CALLAO,INGENIERÍA CIVIL,FEMENINO,NO,3,20
LIMA,ARQUITECTURA,FEMENINO,NO,2,18
CALLAO,INGENIERÍA DE SISTEMAS,MASCULINO,SI,3,19
LIMA,INGENIERÍA DE MINAS,MASCULINO,NO,3,20
LIMA,INGENIERÍA ELECTRÓNICA,MASCULINO,SI,6,22
LIMA,INGENIERÍA INDUSTRIAL,MASCULINO,SI,4,21
LIMA,INGENIERÍA ECONÓMICA,MASCULINO,SI,6,22
LIMA,ARQUITECTURA,FEMENINO,NO,2,18
LIMA,INGENIERÍA ELÉCTRICA,MASCULINO,NO,5,21
JUNIN,INGENIERÍA DE SISTEMAS,MASCULINO,NO,2,19
PASCO,INGENIERÍA DE CIBERSEGURIDAD,MASCULINO,SI,1,17
LIMA,INGENIERÍA ECONÓMICA,FEMENINO,NO,2,18
LIMA,INGENIERÍA ELECTRÓNICA,MASCULINO,NO,1,18
LIMA,INGENIERÍA DE SISTEMAS,MASCULINO,NO,3,19
LIMA,ARQUITECTURA,FEMENINO,NO,6,22
JUNIN,INGENIERÍA DE SISTEMAS,MASCULINO,NO,3,19
LIMA,INGENIERÍA DE MINAS,MASCULINO,NO,1,18
LIMA,INGENIERÍA ECONÓMICA,MASCULINO,SI,1,18
CALLAO,INGENIERÍA INDUSTRIAL,MASCULINO,NO,2,18
LIMA,INGENIERÍA INDUSTRIAL,MASCULINO,NO,2,19
LIMA,FÍSICA,MASCULINO,NO,8,26
LIMA,INGENIERÍA MECATRÓNICA,FEMENINO,SI,1,18
CALLAO,INGENIERÍA ELECTRÓNICA,MASCULINO,NO,2,19
LIMA,INGENIERÍA DE SISTEMAS,MASCULINO,NO,3,19
LIMA,INGENIERÍA CIVIL,MASCULINO,NO,3,20
LIMA,INGENIERÍA ELECTRÓNICA,MASCULINO,SI,4,20
LIMA,INGENIERÍA DE SISTEMAS,MASCULINO,NO,3,19
LIMA,INGENIERÍA QUÍMICA,FEMENINO,NO,3,20
LIMA,ARQUITECTURA,FEMENINO,NO,2,18
LIMA,INGENIERÍA DE SISTEMAS,MASCULINO,NO,2,18
LIMA,INGENIERÍA QUÍMICA,MASCULINO,NO,1,18
AMAZONAS,INGENIERÍA DE TELECOMUNICACIONES,MASCULINO,SI,2,19
LIMA,INGENIERÍA DE MINAS,MASCULINO,NO,5,21
LIMA,INGENIERÍA DE SISTEMAS,MASCULINO,NO,2,18
LIMA,INGENIERÍA CIVIL,FEMENINO,NO,4,21
LIMA,INGENIERÍA AMBIENTAL,MASCULINO,NO,3,19
LIMA,ARQUITECTURA,FEMENINO,NO,1,18
LIMA,INGENIERÍA DE MINAS,MASCULINO,SI,3,19
LIMA,INGENIERÍA DE SISTEMAS,FEMENINO,NO,1,18
LIMA,INGENIERÍA DE SISTEMAS,MASCULINO,NO,2,18
LIMA,INGENIERÍA FÍSICA,MASCULINO,SI,3,19
CAJAMARCA,INGENIERÍA CIVIL,MASCULINO,NO,4,21
LIMA,INGENIERÍA DE SISTEMAS,MASCULINO,NO,2,19
LIMA,INGENIERÍA INDUSTRIAL,MASCULINO,NO,4,20
LIMA,ARQUITECTURA,FEMENINO,NO,1,18
CALLAO,INGENIERÍA CIVIL,MASCULINO,NO,2,18
LIMA,INGENIERÍA CIVIL,MASCULINO,NO,2,19
LIMA,INGENIERÍA DE SISTEMAS,MASCULINO,NO,2,19
LIMA,INGENIERÍA CIVIL,MASCULINO,NO,4,20
LIMA,INGENIERÍA CIVIL,MASCULINO,NO,4,21
LIMA,INGENIERÍA DE SISTEMAS,MASCULINO,NO,4,20
LIMA,INGENIERÍA CIVIL,MASCULINO,NO,1,18
LIMA,INGENIERÍA MECATRÓNICA,MASCULINO,NO,1,17
LIMA,ARQUITECTURA,FEMENINO,NO,1,17
AMAZONAS,INGENIERÍA CIVIL,MASCULINO,NO,1,18
LIMA,INGENIERÍA DE SOFTWARE,MASCULINO,NO,1,18
LIMA,FÍSICA,MASCULINO,SI,1,18
LIMA,INGENIERÍA DE SISTEMAS,FEMENINO,NO,1,18
CUSCO,INGENIERÍA CIVIL,MASCULINO,NO,1,17
LIMA,INGENIERÍA ESTADÍSTICA,MASCULINO,NO,1,18
LIMA,INGENIERÍA DE SOFTWARE,MASCULINO,NO,1,18
CUSCO,INGENIERÍA PETROQUÍMICA,MASCULINO,SI,1,18
LIMA,INGENIERÍA CIVIL,MASCULINO,NO,1,18
LIMA,INGENIERÍA MECATRÓNICA,MASCULINO,NO,1,17
LIMA,INGENIERÍA ECONÓMICA,FEMENINO,NO,1,17
LIMA,INGENIERÍA CIVIL,MASCULINO,NO,5,21
HUANUCO,INGENIERÍA CIVIL,MASCULINO,NO,1,17
LIMA,ARQUITECTURA,MASCULINO,NO,1,17
AYACUCHO,ARQUITECTURA,MASCULINO,NO,4,21
HUÁNUCO,INGENIERÍA QUÍMICA,MASCULINO,NO,1,17
LIMA,ARQUITECTURA,MASCULINO,SI,5,22
LIMA,INGENIERÍA CIVIL,MASCULINO,NO,1,17
LIMA,INGENIERÍA CIVIL,MASCULINO,SI,3,19
LIMA,CIENCIA DE LA COMPUTACIÓN,MASCULINO,SI,5,22
CALLAO,INGENIERÍA DE SISTEMAS,MASCULINO,NO,1,17
LIMA,INGENIERÍA MECATRÓNICA,FEMENINO,NO,3,19
LIMA,INGENIERÍA MECÁNICA-ELÉCTRICA,MASCULINO,NO,1,17
HUANCAVELICA,INGENIERÍA INDUSTRIAL,FEMENINO,NO,4,20
LIMA,INGENIERÍA ECONÓMICA,MASCULINO,SI,4,21
MOQUEGUA,INGENIERÍA CIVIL,MASCULINO,NO,1,17
JUNÍN,INGENIERÍA MECATRÓNICA,MASCULINO,NO,1,17
LIMA,FÍSICA,MASCULINO,NO,4,21
LIMA,ARQUITECTURA,MASCULINO,NO,1,17
LIMA,INGENIERÍA DE SISTEMAS,MASCULINO,NO,3,19
LIMA,INGENIERÍA DE SISTEMAS,MASCULINO,SI,2,18
LIMA,INGENIERÍA CIVIL,MASCULINO,SI,3,18
LIMA,INGENIERÍA AMBIENTAL,FEMENINO,NO,4,20
LIMA,ARQUITECTURA,MASCULINO,NO,2,19
LIMA,INGENIERÍA DE SISTEMAS,MASCULINO,NO,2,18
JUNÍN,INGENIERÍA MECATRÓNICA,MASCULINO,SI,4,20
CUSCO,INGENIERÍA MECATRÓNICA,FEMENINO,NO,1,17
APURÍMAC,INGENIERÍA DE SISTEMAS,MASCULINO,NO,2,18
CALLAO,INGENIERÍA ECONÓMICA,MASCULINO,NO,2,19
LIMA,INGENIERÍA DE SISTEMAS,MASCULINO,NO,1,17
LIMA,INGENIERÍA INDUSTRIAL,MASCULINO,NO,1,17
LIMA,INGENIERÍA DE SISTEMAS,MASCULINO,SI,3,19
LIMA,INGENIERÍA DE TELECOMUNICACIONES,MASCULINO,SI,1,18
LIMA,INGENIERÍA INDUSTRIAL,MASCULINO,SI,3,18
LIMA,INGENIERÍA INDUSTRIAL,MASCULINO,NO,1,17
LAMBAYEQUE,INGENIERÍA MECÁNICA,MASCULINO,NO,1,17
LIMA,INGENIERÍA MECATRÓNICA,MASCULINO,NO,2,18
LIMA,INGENIERÍA INDUSTRIAL,FEMENINO,NO,1,17
LIMA,MATEMÁTICA,MASCULINO,NO,4,21
LIMA,INGENIERÍA CIVIL,MASCULINO,NO,1,18
LIMA,INGENIERÍA INDUSTRIAL,MASCULINO,NO,1,18
JUNIN,ARQUITECTURA,FEMENINO,NO,1,17
LIMA,INGENIERÍA CIVIL,MASCULINO,NO,1,17
LIMA,INGENIERÍA INDUSTRIAL,FEMENINO,NO,1,18
CUSCO,INGENIERÍA ELECTRÓNICA,MASCULINO,NO,1,17
LIMA,INGENIERÍA MECATRÓNICA,MASCULINO,NO,1,17
LIMA,INGENIERÍA DE SISTEMAS,MASCULINO,NO,1,17
LIMA,ARQUITECTURA,FEMENINO,NO,1,18
LIMA,INGENIERÍA CIVIL,MASCULINO,NO,1,17
PUNO,INGENIERÍA DE CIBERSEGURIDAD,MASCULINO,NO,1,18
LIMA,INGENIERÍA DE SISTEMAS,MASCULINO,NO,1,17
LAMBAYEQUE,INGENIERÍA MECATRÓNICA,MASCULINO,NO,1,17
LIMA,INGENIERÍA DE SISTEMAS,MASCULINO,NO,1,18
LAMBAYEQUE,INGENIERÍA CIVIL,MASCULINO,NO,1,17
PUNO,INGENIERÍA INDUSTRIAL,FEMENINO,NO,1,17
APURIMAC,INGENIERÍA CIVIL,MASCULINO,NO,1,17
LIMA,INGENIERÍA DE SISTEMAS,MASCULINO,NO,1,18
LIMA,INGENIERÍA DE SISTEMAS,MASCULINO,NO,1,18
LIMA,INGENIERÍA MECATRÓNICA,MASCULINO,NO,1,18
LIMA,INGENIERÍA DE SISTEMAS,FEMENINO,NO,1,17
LIMA,INGENIERÍA ELÉCTRICA,FEMENINO,NO,1,17
LIMA,INGENIERÍA DE SISTEMAS,FEMENINO,NO,1,18
CUSCO,INGENIERÍA DE MINAS,MASCULINO,NO,1,18
LIMA,ARQUITECTURA,FEMENINO,NO,1,17
LIMA,INGENIERÍA MECATRÓNICA,MASCULINO,NO,1,17
LIMA,INGENIERÍA CIVIL,MASCULINO,NO,1,18
LIMA,INGENIERÍA ELECTRÓNICA,MASCULINO,NO,1,17
CALLAO,INGENIERÍA DE SISTEMAS,MASCULINO,NO,1,17
PASCO,INGENIERÍA DE MINAS,MASCULINO,NO,1,18
LIMA,INGENIERÍA DE SISTEMAS,MASCULINO,NO,2,18
LIMA,INGENIERÍA DE SISTEMAS,MASCULINO,NO,1,17
LIMA,INGENIERÍA DE SISTEMAS,MASCULINO,NO,1,18
LIMA,INGENIERÍA CIVIL,MASCULINO,NO,1,18
LIMA,INGENIERÍA DE SISTEMAS,MASCULINO,NO,1,17
AYACUCHO,FÍSICA,MASCULINO,NO,1,17
LIMA,INGENIERÍA MECATRÓNICA,MASCULINO,NO,1,18
LIMA,INGENIERÍA QUÍMICA,MASCULINO,NO,1,18
LIMA,INGENIERÍA ECONÓMICA,FEMENINO,SI,4,20
LIMA,INGENIERÍA INDUSTRIAL,MASCULINO,SI,2,18
PUNO,INGENIERÍA CIVIL,MASCULINO,SI,3,19
ÁNCASH,INGENIERÍA DE SISTEMAS,FEMENINO,NO,6,22
LIMA,INGENIERÍA DE MINAS,MASCULINO,NO,1,17
AYACUCHO,ARQUITECTURA,FEMENINO,NO,1,18
