Rooms,Price,Regionname,Distance
2,575000.0,Northern Metropolitan,12.0
3,645000.0,Northern Metropolitan,12.0
3,750000.0,Northern Metropolitan,12.0
3,635000.0,Northern Metropolitan,12.0
2,470000.0,Northern Metropolitan,12.0
3,700000.0,Northern Metropolitan,12.0
3,860000.0,Northern Metropolitan,12.0
2,1000000.0,Northern Metropolitan,2.4
3,1250000.0,Northern Metropolitan,2.4
3,1280000.0,Northern Metropolitan,2.4
2,615000.0,Northern Metropolitan,2.4
1,314000.0,Northern Metropolitan,2.4
2,1341000.0,Northern Metropolitan,2.4
3,700000.0,Eastern Metropolitan,19.9
3,930000.0,Eastern Metropolitan,19.9
2,609000.0,Eastern Metropolitan,21.3
3,830000.0,Eastern Metropolitan,19.9
4,1085000.0,Eastern Metropolitan,19.9
4,895000.0,Eastern Metropolitan,8.9
3,1100000.0,Eastern Metropolitan,8.9
4,1185000.0,Eastern Metropolitan,8.9
4,500000.0,Northern Metropolitan,20.6
4,700000.0,Northern Metropolitan,20.6
4,571000.0,Northern Metropolitan,20.6
3,630000.0,Southern Metropolitan,15.2
2,760000.0,Southern Metropolitan,15.2
4,2100000.0,Southern Metropolitan,15.2
3,1315000.0,Western Metropolitan,5.1
2,830000.0,Western Metropolitan,5.1
2,940000.0,Western Metropolitan,5.1
3,835000.0,Western Metropolitan,6.2
1,807500.0,Southern Metropolitan,1.9
4,4100000.0,Southern Metropolitan,1.9
3,4600000.0,Southern Metropolitan,1.9
2,380000.0,Northern Metropolitan,20.5
3,1430000.0,Southern Metropolitan,2.7
4,2920000.0,Southern Metropolitan,2.7
1,400000.0,Southern Metropolitan,2.7
2,1730000.0,Southern Metropolitan,2.7
2,600000.0,Southern Metropolitan,0.7
2,600000.0,Southern Metropolitan,0.7
4,1300000.0,Western Metropolitan,6.2
3,991000.0,Western Metropolitan,6.2
3,1000000.0,Western Metropolitan,6.2
3,650000.0,Western Metropolitan,14.0
3,606000.0,Western Metropolitan,14.0
1,565000.0,Western Metropolitan,14.0
2,940000.0,Western Metropolitan,14.0
5,1387000.0,Eastern Metropolitan,16.1
1,480000.0,Southern Metropolitan,5.0
2,730000.0,Southern Metropolitan,5.0
2,512000.0,Southern Metropolitan,5.0
3,865000.0,Western Metropolitan,10.5
3,1070000.0,Western Metropolitan,10.5
1,245000.0,Western Metropolitan,10.5
6,750000.0,Western Metropolitan,10.5
3,632000.0,Western Metropolitan,10.5
3,905000.0,Western Metropolitan,10.5
2,510000.0,Southern Metropolitan,10.2
5,2505000.0,Southern Metropolitan,10.2
3,1785000.0,Southern Metropolitan,10.2
3,1580000.0,Southern Metropolitan,10.2
3,1620000.0,Southern Metropolitan,10.2
4,505000.0,Western Metropolitan,18.4
3,645000.0,Western Metropolitan,18.0
5,1300000.0,Western Metropolitan,15.5
3,1530000.0,Eastern Metropolitan,12.4
5,1381000.0,Eastern Metropolitan,12.4
5,1225000.0,Eastern Metropolitan,12.4
4,1375000.0,Eastern Metropolitan,12.4
3,705000.0,Northern Metropolitan,15.3
3,550000.0,Northern Metropolitan,15.3
4,760000.0,Northern Metropolitan,15.3
3,630000.0,Northern Metropolitan,15.3
3,740000.0,Northern Metropolitan,15.3
2,745000.0,Northern Metropolitan,7.0
3,1225000.0,Northern Metropolitan,7.0
4,1400000.0,Northern Metropolitan,7.0
3,2900000.0,Southern Metropolitan,4.1
4,533000.0,Western Metropolitan,18.4
3,390000.0,Western Metropolitan,18.4
3,555000.0,Western Metropolitan,12.9
3,695000.0,Western Metropolitan,12.9
2,575000.0,Eastern Victoria,29.3
4,1256000.0,Eastern Metropolitan,8.9
3,870000.0,Eastern Metropolitan,8.9
3,790000.0,Eastern Metropolitan,14.7
2,820000.0,Eastern Metropolitan,14.7
4,1050000.0,Eastern Metropolitan,21.1
3,734000.0,Northern Metropolitan,14.5
4,710000.0,Northern Metropolitan,14.5
3,705000.0,Northern Metropolitan,14.5
3,570000.0,Western Metropolitan,14.7
3,372000.0,Western Metropolitan,14.7
3,597000.0,Western Metropolitan,6.4
2,660000.0,Northern Metropolitan,3.1
3,500000.0,Northern Metropolitan,16.5
5,560000.0,Northern Metropolitan,16.5
4,1155000.0,South-Eastern Metropolitan,16.7
4,1200000.0,South-Eastern Metropolitan,16.7
5,1223000.0,South-Eastern Metropolitan,16.7
4,1035000.0,South-Eastern Metropolitan,16.7
3,1367000.0,Western Metropolitan,6.8
2,880000.0,Western Metropolitan,6.8
3,862000.0,Western Metropolitan,6.8
4,595000.0,Northern Metropolitan,25.5
4,1190000.0,Western Metropolitan,6.3
2,709500.0,Western Metropolitan,6.3
3,405000.0,Western Metropolitan,10.4
3,392000.0,Western Metropolitan,14.0
4,2140000.0,Southern Metropolitan,3.0
2,1810000.0,Southern Metropolitan,3.0
2,541000.0,Western Metropolitan,10.5
3,570000.0,Northern Metropolitan,5.7
3,1165000.0,Northern Metropolitan,5.7
3,753000.0,Western Metropolitan,11.0
4,760000.0,Western Metropolitan,9.4
3,852500.0,Western Metropolitan,9.4
4,847500.0,Western Metropolitan,9.4
2,520000.0,Southern Metropolitan,6.3
4,2760000.0,Southern Metropolitan,6.3
2,705000.0,Western Metropolitan,4.3
3,660000.0,Western Metropolitan,4.3
2,760000.0,Western Metropolitan,4.3
3,487500.0,Western Metropolitan,4.3
3,1415000.0,Southern Metropolitan,10.2
2,1440000.0,Southern Metropolitan,10.2
3,964000.0,Southern Metropolitan,10.2
3,3065000.0,South-Eastern Metropolitan,21.5
3,1215000.0,Western Metropolitan,9.5
2,540000.0,Southern Metropolitan,6.4
3,1080000.0,Southern Metropolitan,6.4
4,2000000.0,Southern Metropolitan,7.9
5,1875000.0,Southern Metropolitan,9.7
4,1530000.0,Southern Metropolitan,9.7
3,1425000.0,Southern Metropolitan,9.7
3,940000.0,Southern Metropolitan,9.7
4,1700000.0,Southern Metropolitan,9.7
4,1300000.0,Southern Metropolitan,9.7
4,1760000.0,Southern Metropolitan,9.7
4,2300000.0,Southern Metropolitan,9.7
3,560000.0,Eastern Metropolitan,23.2
6,1300000.0,Southern Metropolitan,17.3
3,1486000.0,Southern Metropolitan,11.4
5,1275000.0,Southern Metropolitan,11.4
2,738000.0,Southern Metropolitan,11.4
2,772500.0,Southern Metropolitan,13.8
3,1001000.0,Southern Metropolitan,13.8
2,715000.0,Southern Metropolitan,13.8
3,801000.0,Southern Metropolitan,13.8
3,1155000.0,Southern Metropolitan,13.8
3,882000.0,Southern Metropolitan,13.8
2,1180000.0,Southern Metropolitan,13.8
4,1400000.0,Eastern Metropolitan,13.4
4,1080000.0,Eastern Metropolitan,13.4
3,1121000.0,Eastern Metropolitan,13.4
3,505000.0,Western Metropolitan,8.6
3,495000.0,Western Metropolitan,8.6
4,1235000.0,Eastern Metropolitan,16.1
4,5250000.0,Southern Metropolitan,10.5
2,567800.0,Southern Metropolitan,10.5
4,1550000.0,Southern Metropolitan,10.3
3,385000.0,Northern Metropolitan,14.0
2,380000.0,Northern Metropolitan,14.0
3,480000.0,Western Metropolitan,6.4
4,1790000.0,Northern Metropolitan,5.2
3,640000.0,Northern Metropolitan,5.2
4,820000.0,Northern Metropolitan,5.2
4,1875000.0,Northern Metropolitan,5.2
3,1053000.0,Northern Metropolitan,5.2
2,800000.0,Northern Metropolitan,5.2
3,705000.0,Northern Metropolitan,5.2
3,1050000.0,Northern Metropolitan,4.0
2,440000.0,Northern Metropolitan,4.0
2,445000.0,Northern Metropolitan,4.0
2,970000.0,Northern Metropolitan,4.0
2,370000.0,Northern Metropolitan,5.2
3,1100000.0,Northern Metropolitan,5.2
2,400000.0,Northern Metropolitan,5.2
2,484000.0,Northern Metropolitan,5.2
3,815000.0,Northern Metropolitan,5.2
3,776000.0,Northern Metropolitan,12.1
3,650000.0,Northern Metropolitan,12.1
4,685000.0,Northern Metropolitan,12.1
4,636666.0,Northern Metropolitan,12.1
3,631750.0,Northern Metropolitan,12.1
3,390000.0,Northern Metropolitan,12.1
4,665000.0,Northern Metropolitan,12.1
3,530000.0,Northern Metropolitan,12.1
4,1410000.0,Southern Metropolitan,10.4
5,1100000.0,Southern Metropolitan,10.4
4,880000.0,Southern Metropolitan,10.4
3,902000.0,Eastern Metropolitan,14.7
5,1060000.0,Eastern Metropolitan,14.7
2,667000.0,Southern Metropolitan,7.7
5,2800000.0,Southern Metropolitan,7.7
2,736000.0,Southern Metropolitan,8.4
3,1843000.0,Southern Metropolitan,8.4
2,570000.0,Northern Metropolitan,3.5
5,1802100.0,Southern Metropolitan,10.1
2,585000.0,Southern Metropolitan,10.1
2,470000.0,Southern Metropolitan,10.1
2,450000.0,Southern Metropolitan,10.1
2,737000.0,Southern Metropolitan,10.1
3,860000.0,Southern Metropolitan,10.1
3,985000.0,Southern Metropolitan,11.7
3,753000.0,Southern Metropolitan,11.7
4,985000.0,South-Eastern Metropolitan,27.0
2,505000.0,South-Eastern Metropolitan,27.0
3,860000.0,South-Eastern Metropolitan,27.0
3,1004000.0,Southern Metropolitan,17.9
4,887500.0,Southern Metropolitan,17.9
5,950000.0,South-Eastern Metropolitan,16.7
1,363000.0,Northern Metropolitan,3.6
3,1360000.0,Northern Metropolitan,3.6
3,630000.0,Northern Metropolitan,6.7
2,515000.0,Northern Metropolitan,6.7
3,770000.0,Northern Metropolitan,6.7
2,472000.0,Northern Metropolitan,6.7
2,901000.0,Northern Metropolitan,6.7
2,642000.0,Northern Metropolitan,6.7
2,605000.0,Northern Metropolitan,6.7
2,310000.0,Northern Metropolitan,20.6
2,294000.0,Northern Metropolitan,20.6
3,391000.0,Northern Metropolitan,20.6
3,680000.0,Eastern Metropolitan,23.0
3,422000.0,South-Eastern Metropolitan,24.7
3,432000.0,South-Eastern Metropolitan,24.7
4,721000.0,South-Eastern Metropolitan,24.7
3,760000.0,Southern Metropolitan,7.9
3,440500.0,Western Metropolitan,14.8
2,545000.0,South-Eastern Metropolitan,22.2
4,762000.0,South-Eastern Metropolitan,22.2
4,770000.0,South-Eastern Metropolitan,22.2
2,800000.0,Southern Metropolitan,1.4
3,990000.0,Eastern Metropolitan,12.4
3,1020000.0,Eastern Metropolitan,12.4
3,878000.0,Eastern Metropolitan,12.4
3,1006000.0,Eastern Metropolitan,14.3
4,1275000.0,Eastern Metropolitan,14.3
4,925000.0,Eastern Metropolitan,14.3
4,1160000.0,Eastern Metropolitan,14.3
3,1200000.0,Eastern Metropolitan,14.3
5,1430000.0,Eastern Metropolitan,14.3
3,1160000.0,Eastern Metropolitan,14.3
3,1116000.0,Eastern Metropolitan,14.3
5,1382000.0,Eastern Metropolitan,16.1
4,1820000.0,Eastern Metropolitan,16.1
3,1100000.0,Eastern Metropolitan,8.9
2,660000.0,South-Eastern Metropolitan,27.0
4,2050000.0,Southern Metropolitan,7.2
3,758000.0,Eastern Metropolitan,18.0
3,595000.0,Eastern Metropolitan,18.0
4,765000.0,Eastern Metropolitan,18.0
4,1875000.0,Southern Metropolitan,7.2
1,326000.0,Southern Metropolitan,7.2
1,340000.0,Southern Metropolitan,7.2
4,2200000.0,Southern Metropolitan,7.2
2,687500.0,Southern Metropolitan,7.2
2,540000.0,Southern Metropolitan,7.2
5,1560000.0,Western Metropolitan,7.5
3,787000.0,Western Metropolitan,7.5
3,1085000.0,Western Metropolitan,7.5
6,1800000.0,Western Metropolitan,7.5
2,360000.0,Western Metropolitan,7.5
2,645000.0,Western Metropolitan,7.5
2,520000.0,Western Metropolitan,7.5
1,250000.0,Western Metropolitan,7.5
3,1055000.0,Northern Metropolitan,5.7
2,548000.0,Northern Metropolitan,5.7
3,532000.0,Northern Metropolitan,13.1
2,575000.0,Northern Metropolitan,13.1
4,562000.0,Northern Metropolitan,13.1
3,620000.0,Northern Metropolitan,13.1
1,458000.0,Northern Metropolitan,2.1
2,800000.0,Northern Metropolitan,2.1
2,710000.0,Northern Metropolitan,2.1
2,630000.0,Northern Metropolitan,2.1
3,561000.0,Western Metropolitan,5.1
2,316000.0,Western Metropolitan,5.1
2,800000.0,Western Metropolitan,5.1
2,760000.0,Western Metropolitan,5.1
3,735000.0,Western Metropolitan,5.1
2,823000.0,Western Metropolitan,5.1
3,720000.0,Eastern Metropolitan,15.4
5,950000.0,Eastern Metropolitan,15.4
4,1260000.0,Eastern Metropolitan,15.4
4,601000.0,Western Metropolitan,12.9
4,492000.0,Western Metropolitan,12.9
3,600000.0,Western Metropolitan,12.9
3,1665000.0,Southern Metropolitan,7.3
2,600000.0,Southern Metropolitan,7.3
3,1420000.0,Southern Metropolitan,7.3
4,1500000.0,Eastern Metropolitan,16.7
3,775000.0,Eastern Metropolitan,16.7
3,890000.0,Eastern Metropolitan,16.7
2,1002000.0,Eastern Metropolitan,16.7
6,3500000.0,Eastern Metropolitan,16.7
4,1277500.0,Eastern Metropolitan,16.7
2,488500.0,Northern Metropolitan,11.2
4,787500.0,Northern Metropolitan,11.2
2,442000.0,Northern Metropolitan,11.2
3,500000.0,Northern Metropolitan,11.2
6,1035000.0,Northern Metropolitan,11.2
3,525000.0,Western Metropolitan,12.9
4,740000.0,Western Metropolitan,12.9
4,741000.0,Northern Metropolitan,16.1
3,910000.0,Northern Metropolitan,16.1
3,625000.0,Northern Metropolitan,16.1
3,715000.0,Northern Metropolitan,16.1
3,640000.0,Northern Metropolitan,16.1
3,653000.0,Northern Metropolitan,16.1
4,619000.0,Northern Metropolitan,20.4
3,480000.0,Northern Metropolitan,11.2
2,500000.0,Southern Metropolitan,13.8
4,1460000.0,Southern Metropolitan,13.8
4,2800000.0,Southern Metropolitan,13.8
2,830000.0,Southern Metropolitan,13.8
2,522000.0,Southern Metropolitan,13.8
3,2040000.0,Southern Metropolitan,6.2
2,505000.0,Southern Metropolitan,6.2
3,870000.0,Eastern Metropolitan,21.3
4,896000.0,Eastern Metropolitan,21.3
2,526000.0,Eastern Metropolitan,8.8
2,590000.0,Eastern Metropolitan,8.8
2,807000.0,Southern Metropolitan,16.0
4,1115000.0,Southern Metropolitan,16.0
2,677000.0,Southern Metropolitan,16.0
3,440000.0,Western Metropolitan,18.0
3,390000.0,Western Metropolitan,18.4
3,700000.0,Eastern Metropolitan,7.8
2,456000.0,Northern Metropolitan,14.0
3,320000.0,Western Metropolitan,14.0
4,530000.0,Western Metropolitan,15.5
4,631000.0,Western Metropolitan,15.5
3,465000.0,Western Metropolitan,15.5
6,599000.0,Western Metropolitan,15.5
3,620000.0,Western Metropolitan,15.5
3,601200.0,Western Metropolitan,11.7
4,760000.0,Western Metropolitan,11.7
3,695000.0,Western Metropolitan,11.7
3,680000.0,Western Metropolitan,11.7
3,455000.0,Western Metropolitan,10.4
2,631090.0,Northern Metropolitan,3.4
2,410000.0,Northern Metropolitan,3.4
2,370000.0,Northern Metropolitan,3.4
2,2875000.0,Southern Metropolitan,5.4
3,1565000.0,Southern Metropolitan,5.4
2,480000.0,Southern Metropolitan,5.4
4,1725000.0,Southern Metropolitan,5.4
3,1770000.0,Southern Metropolitan,7.3
3,1260000.0,Southern Metropolitan,7.3
3,428500.0,Western Metropolitan,14.0
4,550000.0,Northern Metropolitan,16.3
3,521000.0,Northern Metropolitan,16.3
5,1680000.0,Northern Metropolitan,12.7
3,895000.0,Northern Metropolitan,12.7
3,1970000.0,Southern Metropolitan,5.9
1,405000.0,Southern Metropolitan,5.9
3,905000.0,Western Metropolitan,4.3
5,1151000.0,Western Metropolitan,4.3
3,355500.0,Northern Metropolitan,17.4
2,480000.0,South-Eastern Metropolitan,20.0
3,950000.0,South-Eastern Metropolitan,20.0
4,550000.0,Northern Metropolitan,25.9
3,1500000.0,Southern Metropolitan,3.0
3,585000.0,Northern Metropolitan,17.9
3,532000.0,Northern Metropolitan,17.9
3,498500.0,Northern Metropolitan,17.9
4,505000.0,Northern Metropolitan,17.9
4,694000.0,Northern Metropolitan,17.9
5,540000.0,Northern Metropolitan,17.9
4,975000.0,Eastern Metropolitan,17.2
3,761000.0,Eastern Metropolitan,17.2
3,1200000.0,Eastern Metropolitan,10.2
2,595000.0,Eastern Metropolitan,16.2
2,470000.0,Eastern Metropolitan,16.2
3,757000.0,Eastern Metropolitan,16.2
2,785000.0,Eastern Metropolitan,16.2
3,955000.0,Eastern Metropolitan,16.2
3,762000.0,Eastern Metropolitan,16.2
1,292000.0,Western Metropolitan,6.2
2,956000.0,Western Metropolitan,6.2
3,961000.0,Western Metropolitan,6.2
5,1740000.0,Western Metropolitan,6.2
3,1683000.0,Western Metropolitan,6.2
3,1008000.0,Southern Metropolitan,14.3
4,500000.0,Eastern Victoria,26.5
3,1240000.0,Eastern Metropolitan,14.2
3,1475200.0,Eastern Metropolitan,14.2
3,717000.0,Eastern Metropolitan,14.2
3,1325000.0,Eastern Metropolitan,14.2
2,490000.0,Eastern Metropolitan,14.2
5,1300000.0,Eastern Metropolitan,14.2
3,712500.0,Eastern Metropolitan,14.2
4,984000.0,Eastern Metropolitan,14.2
6,941000.0,Eastern Metropolitan,14.2
3,1350000.0,Eastern Metropolitan,14.2
3,670000.0,South-Eastern Metropolitan,18.8
5,905000.0,South-Eastern Metropolitan,18.8
3,705000.0,South-Eastern Metropolitan,18.8
3,725000.0,South-Eastern Metropolitan,18.8
5,910000.0,South-Eastern Metropolitan,18.8
3,795000.0,South-Eastern Metropolitan,18.8
3,740000.0,South-Eastern Metropolitan,18.8
3,678000.0,South-Eastern Metropolitan,18.8
3,1100000.0,Southern Metropolitan,10.1
1,291000.0,Southern Metropolitan,10.1
3,1151000.0,Western Metropolitan,6.2
4,820000.0,Western Metropolitan,6.2
3,1100000.0,Western Metropolitan,10.4
2,1007000.0,Western Metropolitan,10.4
3,660000.0,South-Eastern Metropolitan,22.7
2,800000.0,Northern Metropolitan,1.8
4,1310000.0,Northern Metropolitan,5.3
2,1050000.0,Northern Metropolitan,5.3
4,1100000.0,Northern Metropolitan,5.3
5,1700000.0,Northern Metropolitan,5.3
3,925000.0,Eastern Metropolitan,15.4
3,840000.0,Eastern Metropolitan,15.4
3,855000.0,Eastern Metropolitan,15.4
3,833500.0,Eastern Metropolitan,15.4
2,626000.0,Northern Metropolitan,11.2
3,590000.0,Northern Metropolitan,11.2
3,1201000.0,Northern Metropolitan,11.2
3,633500.0,Southern Metropolitan,12.3
4,1180000.0,Southern Metropolitan,12.3
3,908000.0,Southern Metropolitan,12.3
3,1124000.0,Southern Metropolitan,12.3
3,1380000.0,Southern Metropolitan,12.3
4,676000.0,South-Eastern Metropolitan,15.5
4,1197000.0,Southern Metropolitan,11.4
3,1690000.0,Southern Metropolitan,11.4
3,1450000.0,South-Eastern Metropolitan,21.5
1,340000.0,South-Eastern Metropolitan,21.5
3,2236000.0,Northern Metropolitan,1.8
2,440000.0,Northern Metropolitan,8.5
3,690000.0,Northern Metropolitan,8.5
3,560000.0,Northern Metropolitan,8.5
3,880000.0,Northern Metropolitan,8.5
3,700000.0,Northern Metropolitan,8.5
4,1040000.0,Northern Victoria,20.1
4,2252000.0,Southern Metropolitan,3.5
3,1351000.0,Southern Metropolitan,3.5
2,860000.0,Northern Metropolitan,8.4
2,630000.0,Northern Metropolitan,8.4
4,660000.0,Northern Metropolitan,8.4
3,810000.0,Northern Metropolitan,8.4
4,875000.0,Northern Metropolitan,8.4
3,923000.0,Northern Metropolitan,8.4
4,920000.0,Northern Metropolitan,8.4
4,642500.0,Eastern Metropolitan,18.0
3,450000.0,Northern Metropolitan,12.0
3,682400.0,Northern Metropolitan,12.0
3,550000.0,Northern Metropolitan,12.0
2,477000.0,Northern Metropolitan,12.0
3,500000.0,Northern Metropolitan,12.0
2,433000.0,Northern Metropolitan,12.0
3,672000.0,Northern Metropolitan,12.0
2,680000.0,Northern Metropolitan,12.0
3,822000.0,Northern Metropolitan,12.0
3,1012000.0,Northern Metropolitan,2.4
3,1570000.0,Northern Metropolitan,2.4
3,1345000.0,Northern Metropolitan,2.4
1,410000.0,Northern Metropolitan,2.4
2,696000.0,Northern Metropolitan,2.4
4,710000.0,Eastern Metropolitan,19.9
3,820000.0,Eastern Metropolitan,19.9
2,715000.0,Eastern Metropolitan,19.9
3,790000.0,Eastern Metropolitan,19.9
2,511000.0,Eastern Metropolitan,19.9
4,860000.0,Eastern Metropolitan,19.9
4,805000.0,Eastern Metropolitan,21.3
4,1385000.0,Eastern Metropolitan,21.3
3,846000.0,Eastern Metropolitan,21.3
4,1135000.0,Eastern Metropolitan,19.9
2,755000.0,Southern Metropolitan,7.2
3,887500.0,Eastern Metropolitan,8.9
3,325000.0,Northern Metropolitan,20.6
3,402000.0,Northern Metropolitan,20.6
4,495000.0,Northern Metropolitan,20.6
3,925000.0,Southern Metropolitan,15.2
5,925000.0,Western Metropolitan,11.0
3,965000.0,Western Metropolitan,5.1
3,680000.0,Western Metropolitan,6.2
2,506000.0,Western Metropolitan,6.2
3,518000.0,Northern Metropolitan,20.5
4,542000.0,Northern Metropolitan,20.5
4,516000.0,Northern Metropolitan,20.5
1,510000.0,Southern Metropolitan,2.7
2,1200000.0,Southern Metropolitan,2.7
1,661000.0,Southern Metropolitan,2.7
2,480000.0,Southern Metropolitan,2.7
2,660000.0,Southern Metropolitan,2.7
3,690000.0,Western Metropolitan,6.2
3,640000.0,South-Eastern Metropolitan,20.8
4,710000.0,South-Eastern Metropolitan,20.8
3,615000.0,Western Metropolitan,14.0
3,1678000.0,Southern Metropolitan,5.0
2,400000.0,Southern Metropolitan,5.0
4,920000.0,Western Metropolitan,8.2
5,960000.0,Western Metropolitan,8.2
4,1110000.0,Western Metropolitan,8.2
3,1160000.0,Western Metropolitan,8.2
3,500000.0,Western Metropolitan,10.5
3,503000.0,Western Metropolitan,10.5
3,520000.0,Western Metropolitan,10.5
3,470000.0,Western Metropolitan,10.5
3,400000.0,Western Metropolitan,10.5
3,586000.0,Western Metropolitan,10.5
3,305000.0,Western Metropolitan,10.5
3,2300000.0,Southern Metropolitan,10.2
2,520000.0,Southern Metropolitan,10.2
5,2450000.0,Southern Metropolitan,10.2
4,662000.0,Western Metropolitan,18.0
5,820000.0,Western Metropolitan,15.5
5,1475000.0,Eastern Metropolitan,15.5
4,1175000.0,Eastern Metropolitan,12.4
3,1050000.0,Eastern Metropolitan,12.4
4,1118000.0,Eastern Metropolitan,12.4
4,1070000.0,Eastern Metropolitan,12.4
4,903000.0,Eastern Metropolitan,12.4
3,490000.0,Northern Metropolitan,15.3
3,450000.0,Northern Metropolitan,15.3
4,620000.0,Northern Metropolitan,15.3
3,582500.0,Northern Metropolitan,15.3
2,432500.0,Northern Metropolitan,7.0
1,330000.0,Northern Metropolitan,7.0
3,1200000.0,Northern Metropolitan,7.0
2,510000.0,Northern Metropolitan,7.0
2,1950000.0,Southern Metropolitan,4.1
2,1400000.0,Southern Metropolitan,4.1
2,511000.0,Southern Metropolitan,4.1
2,645000.0,Southern Metropolitan,4.1
3,478000.0,Western Metropolitan,12.9
3,946000.0,Western Metropolitan,12.9
4,900000.0,Eastern Metropolitan,17.2
3,785000.0,Eastern Metropolitan,17.2
4,840000.0,Eastern Metropolitan,14.7
3,730000.0,Eastern Metropolitan,21.1
5,950000.0,Eastern Metropolitan,21.1
3,601000.0,Northern Metropolitan,14.5
